ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Benzi
Guangzhou-46_themidautumnfestival15thdayofthe8thlunarmonth-2,,Guangzhou,46_themidautumnfestival15thdayofthe8thlunarmonth,pat³³jyt²²ʃɐp²ῃ²³,pat³³jyt²²ʃɐp²ῃ²³,p a t ³³ + i/j y t ²² + ʃ ɐ p ² + ŋ̍ ²³,,Cihui,,,,,八 月 十 五
Yangjiang-46_themidautumnfestival15thdayofthe8thlunarmonth-1,,Yangjiang,46_themidautumnfestival15thdayofthe8thlunarmonth,tʃʊŋ³³tʃʰɐu³³,tʃʊŋ³³tʃʰɐu³³,tʃ ʊ ŋ ³³ + tʃʰ ɐu ³³,,Cihui,,,,,中 秋
Yangjiang-46_themidautumnfestival15thdayofthe8thlunarmonth-2,,Yangjiang,46_themidautumnfestival15thdayofthe8thlunarmonth,pat²¹jit⁴⁵⁴ʃɐp⁴⁵⁴ʊŋ²¹,pat²¹jit⁴⁵⁴ʃɐp⁴⁵⁴ʊŋ²¹,p a t ²¹ + i/j i t ⁴⁵⁴ + ʃ ɐ p ⁴⁵⁴ + ʊ ŋ ²¹,,Cihui,,,,,八 月 十 五
Xiamen-46_themidautumnfestival15thdayofthe8thlunarmonth-1,,Xiamen,46_themidautumnfestival15thdayofthe8thlunarmonth,tiɔŋ⁵⁵₃₃tsʰiu⁵⁵,tiɔŋ⁵⁵₃₃tsʰiu⁵⁵,t i/j ɔ ŋ ³³/⁵⁵ + tsʰ i/j u ⁵⁵,,Cihui,,,,,中 秋
Xiamen-46_themidautumnfestival15thdayofthe8thlunarmonth-2,,Xiamen,46_themidautumnfestival15thdayofthe8thlunarmonth,pueʔ³²₅geʔ⁵₃₂tsap⁵₃₂gɔ³³,pueʔ³²₅geʔ⁵₃₂tsap⁵₃₂gɔ³³,p u/w e ʔ ⁵/³² + g e ʔ ³²/⁵ + ts a p ³²/⁵ + g ɔ ³³,,Cihui,,,,,八 月 十 五
Chaozhou-46_themidautumnfestival15thdayofthe8thlunarmonth-1,,Chaozhou,46_themidautumnfestival15thdayofthe8thlunarmonth,poiʔ²¹₄gueʔ⁴₂₁toŋ³³₂₃tsʰiu³³,poiʔ²¹₄gueʔ⁴₂₁toŋ³³₂₃tsʰiu³³,p oi ʔ ⁴/²¹ + g u/w e ʔ ²¹/⁴ + t o ŋ ²³/³³ + tsʰ i/j u ³³,,Cihui,,,,,八 月 中 秋
Fuzhou-46_themidautumnfestival15thdayofthe8thlunarmonth-1,,Fuzhou,46_themidautumnfestival15thdayofthe8thlunarmonth,tyŋ⁴⁴ȵiu⁴⁴,tyŋ⁴⁴ȵiu⁴⁴,t y ŋ ⁴⁴ + ȵ i/j u ⁴⁴,,Cihui,,,,,中 秋
Beijing-31_thedayaftertomorrow-1,,Beijing,31_thedayaftertomorrow,xou⁵¹tʰian⁰,xou⁵¹tʰian⁰,x ou ⁵¹ + tʰ i/j a n ⁰,,Cihui,,,,,後 天
Beijing-31_thedayaftertomorrow-2,,Beijing,31_thedayaftertomorrow,xour⁵¹,xour⁵¹,x */ou ⁵¹,,Cihui,,,,,後
Jinan-31_thedayaftertomorrow-1,,Jinan,31_thedayaftertomorrow,xou²¹tʰiæ̃⁰,xou²¹tʰiæ̃⁰,x ou ²¹ + tʰ j æ̃ ⁰,,Cihui,,,,,後 天
Shenyang-31_thedayaftertomorrow-1,,Shenyang,31_thedayaftertomorrow,xour⁴¹kə⁰,xour⁴¹kə⁰,x */ou ⁴¹ + k ə ⁰,,Cihui,,,,,後 個
XiAn-31_thedayaftertomorrow-1,,XiAn,31_thedayaftertomorrow,xour⁴⁵kə⁰,xour⁴⁵kə⁰,x */ou ⁴⁵ + k ə ⁰,,Cihui,,,,,後 個
Chengdu-31_thedayaftertomorrow-1,,Chengdu,31_thedayaftertomorrow,xəu¹³tʰian⁴⁴,xəu¹³tʰian⁴⁴,x əu ¹³ + tʰ i/j a n ⁴⁴,,Cihui,,,,,後 天
Kunming-31_thedayaftertomorrow-1,,Kunming,31_thedayaftertomorrow,xəu¹³ʐʅ³¹₄₄,xəu¹³ʐʅ³¹₄₄,x əu ¹³ + ʐ ʅ ⁴⁴/³¹,,Cihui,,,,,後 日
Hefei-31_thedayaftertomorrow-1,,Hefei,31_thedayaftertomorrow,xɯ⁵³tʰiĩ²¹²,xɯ⁵³tʰiĩ²¹²,x ɯ ⁵³ + tʰ iĩ/ĩ ²¹²,,Cihui,,,,,後 天
Yangzhou-31_thedayaftertomorrow-1,,Yangzhou,31_thedayaftertomorrow,xɤɯ⁵⁵kɤɯ⁰,xɤɯ⁵⁵kɤɯ⁰,x ɤɯ ⁵⁵ + k ɤɯ ⁰,,Cihui,,,,,後 個
Suzhou-31_thedayaftertomorrow-1,,Suzhou,31_thedayaftertomorrow,ɦʏ³¹₂₂ȵiɪʔ²³,ɦʏ³¹₂₂ȵiɪʔ²³,ɦ ʏ ²²/³¹ + ȵ iɪ ʔ ²³,,Cihui,,,,,後 日
Wenzhou-31_thedayaftertomorrow-1,,Wenzhou,31_thedayaftertomorrow,ɦau²⁴nɛ¹²,ɦau²⁴nɛ¹²,ɦ au ²⁴ + n ɛ ¹²,,Cihui,,,,,後 日
Changsha-31_thedayaftertomorrow-1,,Changsha,31_thedayaftertomorrow,xeu²¹zɿ²⁴,xeu²¹zɿ²⁴,x eu ²¹ + z ɿ ²⁴,,Cihui,,,,,後 日
Nanchang-31_thedayaftertomorrow-1,,Nanchang,31_thedayaftertomorrow,hɛu³¹ȵit⁵,hɛu³¹ȵit⁵,h ɛu ³¹ + ȵ i t ⁵,,Cihui,,,,,後 日
Meixian-31_thedayaftertomorrow-1,,Meixian,31_thedayaftertomorrow,hɛu⁴⁴ȵit²¹,hɛu⁴⁴ȵit²¹,h ɛu ⁴⁴ + ȵ i t ²¹,,Cihui,,,,,後 日
Guangzhou-31_thedayaftertomorrow-1,,Guangzhou,31_thedayaftertomorrow,hɐu²²jɐt²,hɐu²²jɐt²,h ɐu ²² + i/j ɐ t ²,,Cihui,,,,,後 日
Yangjiang-31_thedayaftertomorrow-1,,Yangjiang,31_thedayaftertomorrow,hɐu⁴⁵⁴jɐt⁴⁵⁴,hɐu⁴⁵⁴jɐt⁴⁵⁴,h ɐu ⁴⁵⁴ + i/j ɐ t ⁴⁵⁴,,Cihui,,,,,後 日
Xiamen-31_thedayaftertomorrow-1,,Xiamen,31_thedayaftertomorrow,au³³lit⁵₃₂,au³³lit⁵₃₂,au ³³ + l i t ³²/⁵,,Cihui,,,,,後 日
Chaozhou-31_thedayaftertomorrow-1,,Chaozhou,31_thedayaftertomorrow,au³⁵₂₁zik⁴₂₁,au³⁵₂₁zik⁴₂₁,au ²¹/³⁵ + z i k ²¹/⁴,,Cihui,,,,,後 日
Fuzhou-31_thedayaftertomorrow-1,,Fuzhou,31_thedayaftertomorrow,au²⁴²₃₁niʔ⁴,au²⁴²₃₁niʔ⁴,au ³¹/²⁴² + n i ʔ ⁴,,Cihui,,,,,後 日
Beijing-34_thedaybeforeyesterday-1,,Beijing,34_thedaybeforeyesterday,tɕʰian³⁵tʰian⁰,tɕʰian³⁵tʰian⁰,tɕʰ i/j a n ³⁵ + tʰ i/j a n ⁰,,Cihui,,,,,前 天
Beijing-34_thedaybeforeyesterday-2,,Beijing,34_thedaybeforeyesterday,tɕʰianr³⁵,tɕʰianr³⁵,tɕʰ i/j */a n ³⁵,,Cihui,,,,,前
Jinan-34_thedaybeforeyesterday-1,,Jinan,34_thedaybeforeyesterday,tɕʰiæ̃⁴²tʰiæ̃⁰,tɕʰiæ̃⁴²tʰiæ̃⁰,tɕʰ j æ̃ ⁴² + tʰ j æ̃ ⁰,,Cihui,,,,,前 天
Shenyang-34_thedaybeforeyesterday-1,,Shenyang,34_thedaybeforeyesterday,tɕʰianr³⁵kə⁰,tɕʰianr³⁵kə⁰,tɕʰ i/j */a n ³⁵ + k ə ⁰,,Cihui,,,,,前 個
XiAn-34_thedaybeforeyesterday-1,,XiAn,34_thedaybeforeyesterday,tɕʰiæ̃r²⁴kə⁰,tɕʰiæ̃r²⁴kə⁰,tɕʰ i/j */æ̃ ²⁴ + k ə ⁰,,Cihui,,,,,前 個
Chengdu-34_thedaybeforeyesterday-1,,Chengdu,34_thedaybeforeyesterday,tɕʰian³¹tʰian⁴⁴,tɕʰian³¹tʰian⁴⁴,tɕʰ i/j a n ³¹ + tʰ i/j a n ⁴⁴,,Cihui,,,,,前 天
Kunming-34_thedaybeforeyesterday-1,,Kunming,34_thedaybeforeyesterday,tɕʰiɛr³¹ʐʅ³¹₄₄,tɕʰiɛr³¹ʐʅ³¹₄₄,tɕʰ i/j */ɛ ³¹ + ʐ ʅ ⁴⁴/³¹,,Cihui,,,,,前 日
Hefei-34_thedaybeforeyesterday-1,,Hefei,34_thedaybeforeyesterday,tɕʰiĩ⁵⁵kə⁰,tɕʰiĩ⁵⁵kə⁰,tɕʰ iĩ/ĩ ⁵⁵ + k ə ⁰,,Cihui,,,,,前 個
Yangzhou-34_thedaybeforeyesterday-1,,Yangzhou,34_thedaybeforeyesterday,tɕʰiĩ³⁴kɤɯ⁰,tɕʰiĩ³⁴kɤɯ⁰,tɕʰ iĩ/ĩ ³⁴ + k ɤɯ ⁰,,Cihui,,,,,前 個
Suzhou-34_thedaybeforeyesterday-1,,Suzhou,34_thedaybeforeyesterday,ziɪ²⁴₂₂ȵiɪʔ²³,ziɪ²⁴₂₂ȵiɪʔ²³,z iɪ ²²/²⁴ + ȵ iɪ ʔ ²³,,Cihui,,,,,前 日
Wenzhou-34_thedaybeforeyesterday-1,,Wenzhou,34_thedaybeforeyesterday,ɦi³¹nɛ¹²,ɦi³¹nɛ¹²,ɦ i ³¹ + n ɛ ¹²,,Cihui,,,,,前 日
Changsha-34_thedaybeforeyesterday-1,,Changsha,34_thedaybeforeyesterday,tɕiẽ¹³zɿ²⁴,tɕiẽ¹³zɿ²⁴,tɕ i/j ẽ ¹³ + z ɿ ²⁴,,Cihui,,,,,前 日
Nanchang-34_thedaybeforeyesterday-1,,Nanchang,34_thedaybeforeyesterday,tɕʰiɛn²⁴ȵit⁵,tɕʰiɛn²⁴ȵit⁵,tɕʰ i/j ɛ n ²⁴ + ȵ i t ⁵,,Cihui,,,,,前 日
Meixian-34_thedaybeforeyesterday-1,,Meixian,34_thedaybeforeyesterday,tsʰiɛn¹²ȵit²¹,tsʰiɛn¹²ȵit²¹,tsʰ i/j ɛ n ¹² + ȵ i t ²¹,,Cihui,,,,,前 日
Guangzhou-34_thedaybeforeyesterday-1,,Guangzhou,34_thedaybeforeyesterday,tʃʰin²¹jɐt²,tʃʰin²¹jɐt²,tʃʰ i n ²¹ + i/j ɐ t ²,,Cihui,,,,,前 日
Yangjiang-34_thedaybeforeyesterday-1,,Yangjiang,34_thedaybeforeyesterday,tʃʰin⁴⁴³jɐt⁴⁵⁴,tʃʰin⁴⁴³jɐt⁴⁵⁴,tʃʰ i n ⁴⁴³ + i/j ɐ t ⁴⁵⁴,,Cihui,,,,,前 日
Xiamen-34_thedaybeforeyesterday-1,,Xiamen,34_thedaybeforeyesterday,tsoʔ⁵lit⁵₃₂,tsoʔ⁵lit⁵₃₂,ts o ʔ ⁵ + l i t ³²/⁵,,Cihui,,,,,昨 日
Chaozhou-34_thedaybeforeyesterday-1,,Chaozhou,34_thedaybeforeyesterday,tsõĩ⁵⁵₂₁₃zik⁴₂₁,tsõĩ⁵⁵₂₁₃zik⁴₂₁,ts õi ²¹³/⁵⁵ + z i k ²¹/⁴,,Cihui,,,,,前 日
Chaozhou-34_thedaybeforeyesterday-2,,Chaozhou,34_thedaybeforeyesterday,tsĩẽ³⁵₂₁zik⁴,tsĩẽ³⁵₂₁zik⁴,ts j ẽ ²¹/³⁵ + z i k ⁴,,Cihui,,,,,上 日
Fuzhou-34_thedaybeforeyesterday-1,,Fuzhou,34_thedaybeforeyesterday,sɔ⁴⁴niʔ⁴,sɔ⁴⁴niʔ⁴,s ɔ ⁴⁴ + n i ʔ ⁴,,Cihui,,,,,囗 日
Beijing-25_theyearafternext-1,,Beijing,25_theyearafternext,xouslnian⁰,xouslnian⁰,x ou ⁵¹ + n i/j a n ⁰,,Cihui,,,,,後 年
Jinan-25_theyearafternext-1,,Jinan,25_theyearafternext,xou²¹ȵiæ̃⁰,xou²¹ȵiæ̃⁰,x ou ²¹ + ȵ j æ̃ ⁰,,Cihui,,,,,後 年
Shenyang-25_theyearafternext-1,,Shenyang,25_theyearafternext,xou⁴¹ȵian⁰,xou⁴¹ȵian⁰,x ou ⁴¹ + ȵ i/j a n ⁰,,Cihui,,,,,後 年
XiAn-25_theyearafternext-1,,XiAn,25_theyearafternext,xou⁴⁵ȵiæ̃⁰,xou⁴⁵ȵiæ̃⁰,x ou ⁴⁵ + ȵ j æ̃ ⁰,,Cihui,,,,,後 年
Chengdu-25_theyearafternext-1,,Chengdu,25_theyearafternext,xəu¹³ȵian³¹,xəu¹³ȵian³¹,x əu ¹³ + ȵ i/j a n ³¹,,Cihui,,,,,後 年
Kunming-25_theyearafternext-1,,Kunming,25_theyearafternext,xəu¹³niɛ³¹₄₄,xəu¹³niɛ³¹₄₄,x əu ¹³ + n i/j ɛ ⁴⁴/³¹,,Cihui,,,,,後 年
Hefei-25_theyearafternext-1,,Hefei,25_theyearafternext,xɯ⁵³niĩ⁵⁵,xɯ⁵³niĩ⁵⁵,x ɯ ⁵³ + n iĩ/ĩ ⁵⁵,,Cihui,,,,,後 年
Yangzhou-25_theyearafternext-1,,Yangzhou,25_theyearafternext,xɤɯ⁵⁵liĩ⁰,xɤɯ⁵⁵liĩ⁰,x ɤɯ ⁵⁵ + l iĩ/ĩ ⁰,,Cihui,,,,,後 年
Suzhou-25_theyearafternext-1,,Suzhou,25_theyearafternext,ɦʏ³¹₂₂ȵiɪ²⁴₃₃,ɦʏ³¹₂₂ȵiɪ²⁴₃₃,ɦ ʏ ²²/³¹ + ȵ iɪ ³³/²⁴,,Cihui,,,,,後 年
Wenzhou-25_theyearafternext-1,,Wenzhou,25_theyearafternext,ɦau²⁴ȵi³¹,ɦau²⁴ȵi³¹,ɦ au ²⁴ + ȵ i ³¹,,Cihui,,,,,後 年
Changsha-25_theyearafternext-1,,Changsha,25_theyearafternext,xəu²¹ȵiẽ¹³,xəu²¹ȵiẽ¹³,x əu ²¹ + ȵ i/j ẽ ¹³,,Cihui,,,,,後 年
Nanchang-25_theyearafternext-1,,Nanchang,25_theyearafternext,hɛu³¹ȵiɛn⁵⁵,hɛu³¹ȵiɛn⁵⁵,h ɛu ³¹ + ȵ i/j ɛ n ⁵⁵,,Cihui,,,,,後 年
Meixian-25_theyearafternext-1,,Meixian,25_theyearafternext,hɛu⁴²ȵiɛn¹²,hɛu⁴²ȵiɛn¹²,h ɛu ⁴² + ȵ i/j ɛ n ¹²,,Cihui,,,,,後 年
Guangzhou-25_theyearafternext-1,,Guangzhou,25_theyearafternext,hɐu²²nin²¹₃₅,hɐu²²nin²¹₃₅,h ɐu ²² + n i n ³⁵/²¹,,Cihui,,,,,後 年
Yangjiang-25_theyearafternext-1,,Yangjiang,25_theyearafternext,hɐu⁴⁵⁴nin⁴⁴³,hɐu⁴⁵⁴nin⁴⁴³,h ɐu ⁴⁵⁴ + n i n ⁴⁴³,,Cihui,,,,,後 年
Xiamen-25_theyearafternext-1,,Xiamen,25_theyearafternext,au³³nĩ²⁴₁₁,au³³nĩ²⁴₁₁,au ³³ + n ĩ ¹¹/²⁴,,Cihui,,,,,後 年
Chaozhou-25_theyearafternext-1,,Chaozhou,25_theyearafternext,au³⁵₂₁ni⁵⁵₂₁,au³⁵₂₁ni⁵⁵₂₁,au ²¹/³⁵ + n i ²¹/⁵⁵,,Cihui,,,,,後 年
Fuzhou-25_theyearafternext-1,,Fuzhou,25_theyearafternext,au²⁴²₄₄nieŋ⁵²₃₁maŋ⁵²,au²⁴²₄₄nieŋ⁵²₃₁maŋ⁵²,au ⁴⁴/²⁴² + n i/j e ŋ ³¹/⁵² + m a ŋ ⁵²,,Cihui,,,,,後 年 曫
Beijing-27_theyearbeforelast-1,,Beijing,27_theyearbeforelast,tɕʰian³⁵nian⁰,tɕʰian³⁵nian⁰,tɕʰ i/j a n ³⁵ + n i/j a n ⁰,,Cihui,,,,,前 年
Jinan-27_theyearbeforelast-1,,Jinan,27_theyearbeforelast,tɕʰiæ̃⁴²ȵiæ̃⁰,tɕʰiæ̃⁴²ȵiæ̃⁰,tɕʰ j æ̃ ⁴² + ȵ j æ̃ ⁰,,Cihui,,,,,前 年
Shenyang-27_theyearbeforelast-1,,Shenyang,27_theyearbeforelast,tɕʰian³⁵ȵian⁰,tɕʰian³⁵ȵian⁰,tɕʰ i/j a n ³⁵ + ȵ i/j a n ⁰,,Cihui,,,,,前 年
XiAn-27_theyearbeforelast-1,,XiAn,27_theyearbeforelast,tɕʰiæ̃²⁴ȵiæ̃⁰,tɕʰiæ̃²⁴ȵiæ̃⁰,tɕʰ j æ̃ ²⁴ + ȵ j æ̃ ⁰,,Cihui,,,,,前 年
Chengdu-27_theyearbeforelast-1,,Chengdu,27_theyearbeforelast,tɕʰian³¹ȵiɕan³¹,tɕʰian³¹ȵiɕan³¹,tɕʰ i/j a n ³¹ + ȵ i + ɕ a n ³¹,,Cihui,,,,,前 年
Kunming-27_theyearbeforelast-1,,Kunming,27_theyearbeforelast,tɕʰiɛ³¹niɛ³¹₄₄,tɕʰiɛ³¹niɛ³¹₄₄,tɕʰ i/j ɛ ³¹ + n i/j ɛ ⁴⁴/³¹,,Cihui,,,,,前 年
Hefei-27_theyearbeforelast-1,,Hefei,27_theyearbeforelast,tɕʰiĩ⁵⁵niĩ⁵⁵,tɕʰiĩ⁵⁵niĩ⁵⁵,tɕʰ iĩ/ĩ ⁵⁵ + n iĩ/ĩ ⁵⁵,,Cihui,,,,,前 年
Yangzhou-27_theyearbeforelast-1,,Yangzhou,27_theyearbeforelast,tɕʰiĩ³⁴liĩ³⁴tsɛ⁰,tɕʰiĩ³⁴liĩ³⁴tsɛ⁰,tɕʰ iĩ/ĩ ³⁴ + l iĩ/ĩ ³⁴ + ts ɛ ⁰,,Cihui,,,,,前 年 子
Suzhou-27_theyearbeforelast-1,,Suzhou,27_theyearbeforelast,ziɪ²⁴₂₂ȵiɪ²⁴₃₃,ziɪ²⁴₂₂ȵiɪ²⁴₃₃,z iɪ ²²/²⁴ + ȵ iɪ ³³/²⁴,,Cihui,,,,,前 年
Wenzhou-27_theyearbeforelast-1,,Wenzhou,27_theyearbeforelast,ɦi³¹ȵi³¹,ɦi³¹ȵi³¹,ɦ i ³¹ + ȵ i ³¹,,Cihui,,,,,前 年
Changsha-27_theyearbeforelast-1,,Changsha,27_theyearbeforelast,tɕiẽ¹³ȵiẽ¹³,tɕiẽ¹³ȵiẽ¹³,tɕ i/j ẽ ¹³ + ȵ i/j ẽ ¹³,,Cihui,,,,,前 年
Nanchang-27_theyearbeforelast-1,,Nanchang,27_theyearbeforelast,tɕʰiɛn²⁴ȵiɛn⁵⁵,tɕʰiɛn²⁴ȵiɛn⁵⁵,tɕʰ i/j ɛ n ²⁴ + ȵ i/j ɛ n ⁵⁵,,Cihui,,,,,前 年
Meixian-27_theyearbeforelast-1,,Meixian,27_theyearbeforelast,taʰiɛn¹²ȵiɛn¹²,taʰiɛn¹²ȵiɛn¹²,tsʰ i/j ɛ n ¹² + ȵ i/j ɛ n ¹²,,Cihui,,,,,前 年
Guangzhou-27_theyearbeforelast-1,,Guangzhou,27_theyearbeforelast,tʃʰin²¹nin²¹₃₅,tʃʰin²¹nin²¹₃₅,tʃʰ i n ²¹ + n i n ³⁵/²¹,,Cihui,,,,,前 年
Yangjiang-27_theyearbeforelast-1,,Yangjiang,27_theyearbeforelast,tʃʰin⁴⁴³nin⁴⁴³,tʃʰin⁴⁴³nin⁴⁴³,tʃʰ i n ⁴⁴³ + n i n ⁴⁴³,,Cihui,,,,,前 年
Xiamen-27_theyearbeforelast-1,,Xiamen,27_theyearbeforelast,tsun²⁴nĩ²⁴₁₁,tsun²⁴nĩ²⁴₁₁,ts u n ²⁴ + n ĩ ¹¹/²⁴,,Cihui,,,,,囗 年
Chaozhou-27_theyearbeforelast-1,,Chaozhou,27_theyearbeforelast,tsõĩ⁵⁵₂₁₃ni⁵⁵₂₁,tsõĩ⁵⁵₂₁₃ni⁵⁵₂₁,ts õi ²¹³/⁵⁵ + n i ²¹/⁵⁵,,Cihui,,,,,前 年
Fuzhou-27_theyearbeforelast-1,,Fuzhou,27_theyearbeforelast,sɔ⁴⁴nieŋ⁵²₄₄maŋ⁵²,sɔ⁴⁴nieŋ⁵²₄₄maŋ⁵²,s ɔ ⁴⁴ + n i/j e ŋ ⁴⁴/⁵² + m a ŋ ⁵²,,Cihui,,,,,囗 年 曫
Suzhou-825_there-1,,Suzhou,825_there,kuɛ⁴⁴taʔ⁴₂₁,kuɛ⁴⁴taʔ⁴₂₁,k u/w ᴇ/ɛ ⁴⁴ + t a ʔ ²¹/⁴,,Cihui,,,,,歸 搭
Fuzhou-825_there-1,,Fuzhou,825_there,xuai⁵²nœ³¹,xuai⁵²nœ³¹,x u/w ai ⁵² + n œ ³¹,,Cihui,,,,,囗 囗
Beijing-825_there-1,,Beijing,825_there,nar⁵¹,nar⁵¹,n */a ⁵¹,,Cihui,,,,,那
Jinan-825_there-1,,Jinan,825_there,na²¹li⁰,na²¹li⁰,n a ²¹ + l i ⁰,,Cihui,,,,,那 裏
Shenyang-825_there-1,,Shenyang,825_there,na⁴¹,na⁴¹,n a ⁴¹,,Cihui,,,,,那
XiAn-825_there-1,,XiAn,825_there,uo⁵³tɑr⁰,uo⁵³tɑr⁰,u/w o ⁵³ + t */ɑ ⁰,,Cihui,,,,,搭 兒
Chengdu-825_there-1,,Chengdu,825_there,nər⁴⁴,nər⁴⁴,n */ə ⁴⁴,,Cihui,,,,,那
Kunming-825_there-1,,Kunming,825_there,nə¹³tiɛr⁵³,nə¹³tiɛr⁵³,n ə ¹³ + t i/j */ɛ ⁵³,,Cihui,,,,,那 點
Hefei-825_there-1,,Hefei,825_there,na⁵³kɐʔ⁴tsə⁰,na⁵³kɐʔ⁴tsə⁰,n a ⁵³ + k ɐ ʔ ⁴ + ts ə ⁰,,Cihui,,,,,那 格 子
Yangzhou-825_there-1,,Yangzhou,825_there,ləʔ⁴kʰuɛ⁰,ləʔ⁴kʰuɛ⁰,l ə ʔ ⁴ + kʰ u/w ɛ ⁰,,Cihui,,,,,囗 塊
Suzhou-825_there-2,,Suzhou,825_there,uɛ⁴⁴taʔ⁴₂₁,uɛ⁴⁴taʔ⁴₂₁,u/w ᴇ/ɛ ⁴⁴ + t a ʔ ²¹/⁴,,Cihui,,,,,囗 搭
Wenzhou-825_there-1,,Wenzhou,825_there,ba¹²ta⁴⁴,ba¹²ta⁴⁴,b a ¹² + t a ⁴⁴,,Cihui,,,,,白 擔
Changsha-825_there-1,,Changsha,825_there,la⁵⁵li⁰,la⁵⁵li⁰,l a ⁵⁵ + l i ⁰,,Cihui,,,,,那 裏
Nanchang-825_there-1,,Nanchang,825_there,hɛ²⁴li⁰,hɛ²⁴li⁰,h ɛ ²⁴ + l i ⁰,,Cihui,,,,,囗 裏
Meixian-825_there-1,,Meixian,825_there,kɛ⁴²ɛ⁰,kɛ⁴²ɛ⁰,k ɛ ⁴² + ɛ ⁰,,Cihui,,,,,囗 囗
Meixian-825_there-2,,Meixian,825_there,kɛ⁴²lɛ³¹,kɛ⁴²lɛ³¹,k ɛ ⁴² + l ɛ ³¹,,Cihui,,,,,囗 囗
Guangzhou-825_there-1,,Guangzhou,825_there,kɔ³⁵tou²²,kɔ³⁵tou²²,k ɔ ³⁵ + t ou ²²,,Cihui,,,,,嗰 度
Guangzhou-825_there-2,,Guangzhou,825_there,kɔ³⁵ʃy³³,kɔ³⁵ʃy³³,k ɔ ³⁵ + ʃ y ³³,,Cihui,,,,,嗰 處
Yangjiang-825_there-1,,Yangjiang,825_there,nai²¹ʃi²⁴,nai²¹ʃi²⁴,n ai ²¹ + ʃ i ²⁴,,Cihui,,,,,乃 試
Xiamen-825_there-1,,Xiamen,825_there,hia²⁴,hia²⁴,h i/j a ²⁴,,Cihui,,,,,囗
Xiamen-825_there-2,,Xiamen,825_there,hit³²₅ui³³,hit³²₅ui³³,h i t ⁵/³² + u/w i ³³,,Cihui,,,,,囗 位
Chaozhou-825_there-1,,Chaozhou,825_there,hɯ⁵³₂₄ko²¹³,hɯ⁵³₂₄ko²¹³,h ɯ ²⁴/⁵³ + k o ²¹³,,Cihui,,,,,許 塊
Fuzhou-825_there-2,,Fuzhou,825_there,xu⁴⁴uai³¹,xu⁴⁴uai³¹,x u ⁴⁴ + u/w ai ³¹,,Cihui,,,,,囗 囗
Beijing-291_thermosbottle-1,,Beijing,291_thermosbottle,nuaa²¹⁴₂₁xu³⁵,nuaa²¹⁴₂₁xu³⁵,n u/w a n ²¹/²¹⁴ + x u ³⁵,,Cihui,,,,,暖 壺
Beijing-291_thermosbottle-2,,Beijing,291_thermosbottle,nuan²¹⁴₂₁pʰiŋ³⁵,nuan²¹⁴₂₁pʰiŋ³⁵,n u/w a n ²¹/²¹⁴ + pʰ i ŋ ³⁵,,Cihui,,,,,暖 瓶
Jinan-291_thermosbottle-1,,Jinan,291_thermosbottle,nuæ̃⁵⁵ʂuei⁵⁵pʰiŋ⁴²,nuæ̃⁵⁵ʂuei⁵⁵pʰiŋ⁴²,n u/w æ̃ ⁵⁵ + ʂ u/w ei ⁵⁵ + pʰ i ŋ ⁴²,,Cihui,,,,,暖 水 瓶
Shenyang-291_thermosbottle-1,,Shenyang,291_thermosbottle,nan²¹³₂₁xu³⁵,nan²¹³₂₁xu³⁵,n a n ²¹/²¹³ + x u ³⁵,,Cihui,,,,,暖 壺
XiAn-291_thermosbottle-1,,XiAn,291_thermosbottle,tiæ̃⁴⁵xu²⁴,tiæ̃⁴⁵xu²⁴,t j æ̃ ⁴⁵ + x u ²⁴,,Cihui,,,,,電 壺
Chengdu-291_thermosbottle-1,,Chengdu,291_thermosbottle,uən⁴⁴suei⁵³pʰin³¹,uən⁴⁴suei⁵³pʰin³¹,u/w ə n ⁴⁴ + s u/w ei ⁵³ + pʰ i n ³¹,,Cihui,,,,,溫 水 瓶
Kunming-291_thermosbottle-1,,Kunming,291_thermosbottle,ʂue⁵³xu³¹,ʂue⁵³xu³¹,ʂ u/w e ⁵³ + x u ³¹,,Cihui,,,,,水 壺
Hefei-291_thermosbottle-1,,Hefei,291_thermosbottle,ʂui²⁴pʰin⁵⁵,ʂui²⁴pʰin⁵⁵,ʂ u/w i ²⁴ + pʰ i n ⁵⁵,,Cihui,,,,,水 瓶
Yangzhou-291_thermosbottle-1,,Yangzhou,291_thermosbottle,tsʰɑ³⁴pʰiŋ³⁴,tsʰɑ³⁴pʰiŋ³⁴,tsʰ ɑ ³⁴ + pʰ i ŋ ³⁴,,Cihui,,,,,茶 瓶
Yangzhou-291_thermosbottle-2,,Yangzhou,291_thermosbottle,suəi⁴²pʰiŋ³⁴,suəi⁴²pʰiŋ³⁴,s u/w əi ⁴² + pʰ i ŋ ³⁴,,Cihui,,,,,永 瓶
Suzhou-291_thermosbottle-1,,Suzhou,291_thermosbottle,ȵiɪʔ²³sʮ⁴¹₂₁bin²⁴₂₁,ȵiɪʔ²³sʮ⁴¹₂₁bin²⁴₂₁,ȵ iɪ ʔ ²³ + s ʮ ²¹/⁴¹ + b i n ²¹/²⁴,,Cihui,,,,,熱 水 瓶
